발표시각,지역,해당지역,특보종류,특보수준,특보명령,발효시각
2024-05-07 18:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다), 남해동부안쪽먼바다",풍랑,주의보,발표,2024-05-07 21:00:00
2024-05-08 08:50:00,부산·울산·경상남도,"부산앞바다( 서부평수구역 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,해제,2024-05-08 08:50:00
2024-05-09 02:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다), 남해동부안쪽먼바다, 남해동부바깥먼바다",풍랑,주의보,해제,2024-05-09 04:00:00
2024-05-11 23:50:00,부산·울산·경상남도,"부산, 울산",강풍,주의보,발표,2024-05-11 23:50:00
2024-05-12 07:00:00,부산·울산·경상남도,"부산, 울산",강풍,주의보,해제,2024-05-12 07:00:00
2024-05-15 16:00:00,부산·울산·경상남도,"경상남도(산청, 통영, 거제, 남해), 부산, 울산",강풍,주의보,발표,2024-05-15 17:00:00
2024-05-16 08:50:00,부산·울산·경상남도,"부산앞바다( 동부평수구역 , 서부평수구역 , 연안바다 ), 경남서부남해앞바다( 동부평수구역 , 서부평수구역 , 남부평수구역 , 남해군연안바다 ), 경남중부남해앞바다( 연안바다 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,해제,2024-05-16 09:00:00
2024-05-16 18:00:00,부산·울산·경상남도,"경상남도(통영, 거제, 남해), 부산, 울산",강풍,주의보,해제,2024-05-16 19:00:00
2024-06-17 10:00:00,부산·울산·경상남도,"경상남도(김해, 밀양, 의령, 창녕, 하동), 부산(부산중부)",폭염,주의보,발표,2024-06-18 10:00:00
2024-06-18 10:30:00,부산·울산·경상남도,"경상남도(양산, 함양, 합천), 부산(부산서부)",폭염,주의보,발표,2024-06-18 10:30:00
2024-06-19 18:00:00,부산·울산·경상남도,"부산(부산중부, 부산서부)",폭염,주의보,해제,2024-06-19 18:00:00
2024-06-22 12:30:00,부산·울산·경상남도,"경상남도(창원), 부산",호우,주의보,발표,2024-06-22 13:30:00
2024-06-22 14:00:00,부산·울산·경상남도,"경상남도(통영, 사천, 거제, 고성, 남해), 부산(부산동부, 부산서부)",강풍,주의보,발표,2024-06-22 14:00:00
2024-06-22 17:30:00,부산·울산·경상남도,"경상남도(통영, 거제), 부산",호우,주의보,해제,2024-06-22 17:30:00
2024-06-22 17:30:00,부산·울산·경상남도,"경상남도(통영, 거제), 부산",호우,주의보,해제,2024-06-22 18:30:00
2024-06-22 21:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-06-22 22:00:00
2024-06-23 04:00:00,부산·울산·경상남도,"경상남도(통영, 사천, 거제, 고성, 남해), 부산(부산동부, 부산서부)",강풍,주의보,해제,2024-06-23 04:00:00
2024-06-23 04:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-06-23 05:00:00
2024-06-29 18:00:00,부산·울산·경상남도,"경상남도(창원, 김해), 부산",호우,주의보,발표,2024-06-29 19:00:00
2024-06-29 20:00:00,부산·울산·경상남도,부산,호우,경보,변경,2024-06-29 20:00:00
2024-06-29 21:00:00,부산·울산·경상남도,"경상남도(창원, 하동, 산청), 부산, 울산",강풍,주의보,발표,2024-06-29 21:00:00
2024-06-29 21:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-06-29 22:00:00
2024-06-29 21:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-06-29 23:00:00
2024-06-29 21:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-06-29 23:00:00
2024-06-29 23:00:00,부산·울산·경상남도,"경상남도(창원), 부산",호우,주의보,변경,2024-06-29 23:00:00
2024-06-30 11:30:00,부산·울산·경상남도,"경상남도(통영, 거제, 남해 제외), 부산, 울산",호우,주의보,해제,2024-06-30 11:30:00
2024-06-30 16:00:00,부산·울산·경상남도,"경상남도(창원, 하동, 산청, 통영, 사천, 거제, 고성, 남해), 부산, 울산",강풍,주의보,해제,2024-06-30 16:00:00
2024-06-30 20:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다)",풍랑,주의보,해제,2024-06-30 22:00:00
2024-07-02 18:00:00,부산·울산·경상남도,"경상남도(창원, 하동, 통영, 사천, 거제, 고성, 남해), 부산",강풍,주의보,발표,2024-07-02 18:00:00
2024-07-02 18:00:00,부산·울산·경상남도,"경상남도(창원, 하동, 통영, 사천, 거제, 고성, 남해), 부산",강풍,주의보,발표,2024-07-02 20:00:00
2024-07-02 22:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-07-03 00:00:00
2024-07-02 22:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-07-03 00:00:00
2024-07-02 22:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-07-03 00:00:00
2024-07-03 10:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양, 의령, 함안, 창녕, 진주, 하동, 산청, 함양, 합천), 부산(부산중부), 울산(울산서부)",폭염,주의보,발표,2024-07-03 10:00:00
2024-07-03 10:00:00,부산·울산·경상남도,"경상남도(통영, 거제), 부산, 울산",강풍,주의보,해제,2024-07-03 11:00:00
2024-07-03 10:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-07-03 12:00:00
2024-07-03 14:30:00,부산·울산·경상남도,"부산(부산동부), 울산(울산동부)",폭염,주의보,발표,2024-07-03 14:30:00
2024-07-08 10:00:00,부산·울산·경상남도,"경상남도(진주, 사천, 고성), 부산(부산동부, 부산중부)",폭염,주의보,해제,2024-07-08 10:00:00
2024-07-10 05:10:00,부산·울산·경상남도,"경상남도(창원, 김해, 하동, 통영, 사천, 거제, 고성, 남해), 부산, 울산",강풍,주의보,발표,2024-07-10 05:10:00
2024-07-10 06:20:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-07-10 08:00:00
2024-07-10 14:00:00,부산·울산·경상남도,"경상남도(통영, 거제), 부산, 울산",강풍,주의보,해제,2024-07-10 14:00:00
2024-07-10 14:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-07-10 15:00:00
2024-07-14 02:40:00,부산·울산·경상남도,"경상남도(창원), 부산",호우,주의보,발표,2024-07-14 02:40:00
2024-07-14 11:00:00,부산·울산·경상남도,"경상남도(창원, 고성), 부산",호우,주의보,해제,2024-07-14 11:00:00
2024-07-16 13:40:00,부산·울산·경상남도,부산,호우,주의보,발표,2024-07-16 14:40:00
2024-07-16 22:00:00,부산·울산·경상남도,부산,호우,주의보,해제,2024-07-16 22:00:00
2024-07-18 10:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양, 창녕), 부산(부산중부)",폭염,주의보,발표,2024-07-18 10:00:00
2024-07-20 10:00:00,부산·울산·경상남도,"경상남도(의령, 함안, 합천), 부산(부산동부, 부산서부), 울산",폭염,주의보,발표,2024-07-20 10:00:00
2024-07-24 00:45:00,부산·울산·경상남도,"경상남도(창원), 부산(부산중부, 부산서부)",호우,주의보,발표,2024-07-24 00:45:00
2024-07-24 01:00:00,부산·울산·경상남도,부산(부산동부),호우,주의보,발표,2024-07-24 01:00:00
2024-07-24 01:30:00,부산·울산·경상남도,부산,호우,경보,변경,2024-07-24 01:30:00
2024-07-24 04:30:00,부산·울산·경상남도,"경상남도(창원), 부산",호우,경보,해제,2024-07-24 04:30:00
2024-07-26 10:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-07-26 12:00:00
2024-07-27 02:00:00,부산·울산·경상남도,"부산앞바다(동부평수구역, 서부평수구역, 연안바다), 경남서부남해앞바다(동부평수구역, 서부평수구역, 남부평수구역, 남해군연안바다), 거제시동부앞바다(연안바다)",풍랑,주의보,해제,2024-07-27 03:00:00
2024-07-27 10:00:00,부산·울산·경상남도,부산(부산동부),폭염,경보,변경,2024-07-27 10:00:00
2024-07-27 18:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-07-27 21:00:00
2024-07-29 10:00:00,부산·울산·경상남도,"경상남도(밀양, 의령, 통영, 사천, 고성), 부산(부산중부, 부산서부), 울산(울산동부)",폭염,경보,변경,2024-07-29 10:00:00
2024-08-08 18:40:00,부산·울산·경상남도,부산(부산서부),호우,주의보,발표,2024-08-08 18:40:00
2024-08-08 20:00:00,부산·울산·경상남도,부산(부산서부),호우,주의보,해제,2024-08-08 20:00:00
2024-08-09 17:00:00,부산·울산·경상남도,"경상남도(통영, 사천, 거제, 고성, 남해), 부산, 울산(울산서부)",폭염,주의보,변경,2024-08-09 17:00:00
2024-08-20 06:05:00,부산·울산·경상남도,"경상남도(양산), 부산(부산동부), 울산",호우,주의보,발표,2024-08-20 06:05:00
2024-08-20 10:00:00,부산·울산·경상남도,부산(부산서부),폭염,경보,변경,2024-08-20 10:00:00
2024-08-20 11:00:00,부산·울산·경상남도,"경상남도(양산), 부산(부산동부)",호우,주의보,해제,2024-08-20 11:00:00
2024-08-20 16:00:00,부산·울산·경상남도,부산(부산동부),폭염,경보,변경,2024-08-20 16:00:00
2024-08-20 21:10:00,부산·울산·경상남도,"경상남도(창원, 통영, 사천, 거제, 고성), 부산",폭풍해일,주의보,발표,2024-08-20 21:10:00
2024-08-20 22:20:00,부산·울산·경상남도,부산,강풍,주의보,발표,2024-08-20 22:20:00
2024-08-20 22:20:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,발표,2024-08-20 22:20:00
2024-08-20 23:30:00,부산·울산·경상남도,"경상남도(창원, 통영, 사천, 거제, 고성), 부산",폭풍해일,주의보,해제,2024-08-20 23:30:00
2024-08-21 09:00:00,부산·울산·경상남도,"경상남도(통영, 거제, 남해), 부산, 울산(울산서부)",강풍,주의보,해제,2024-08-21 09:00:00
2024-08-21 09:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-08-21 10:00:00
2024-08-21 09:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-08-21 11:00:00
2024-08-22 09:00:00,부산·울산·경상남도,"부산(부산중부), 울산(울산서부)",폭염,경보,변경,2024-08-22 09:00:00
2024-08-27 17:40:00,부산·울산·경상남도,"경상남도(밀양), 부산",폭염,주의보,변경,2024-08-27 17:40:00
2024-08-28 22:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,발표,2024-08-28 22:00:00
2024-08-28 22:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,발표,2024-08-28 22:00:00
2024-08-28 22:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-08-29 00:00:00
2024-08-28 22:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-08-29 00:00:00
2024-08-28 22:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-08-29 00:00:00
2024-08-30 11:00:00,부산·울산·경상남도,"부산앞바다(서부평수구역), 거제시동부앞바다(연안바다)",풍랑,주의보,해제,2024-08-30 11:00:00
2024-08-30 14:00:00,부산·울산·경상남도,부산앞바다(동부평수구역),풍랑,주의보,해제,2024-08-30 14:00:00
2024-08-30 17:00:00,부산·울산·경상남도,부산,강풍,주의보,해제,2024-08-30 17:00:00
2024-08-30 17:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-08-30 18:00:00
2024-09-02 17:00:00,부산·울산·경상남도,"경상남도(하동 제외), 부산",폭염,주의보,해제,2024-09-02 17:00:00
2024-09-05 14:00:00,부산·울산·경상남도,"부산(부산동부), 울산(울산서부)",폭염,주의보,발표,2024-09-05 14:00:00
2024-09-06 10:00:00,부산·울산·경상남도,"경상남도(진주, 산청, 함양), 부산(부산중부, 부산서부)",폭염,주의보,발표,2024-09-06 10:00:00
2024-09-12 10:00:00,부산·울산·경상남도,부산(부산동부),폭염,경보,변경,2024-09-12 10:00:00
2024-09-13 10:00:00,부산·울산·경상남도,"부산(부산중부, 부산서부)",폭염,경보,변경,2024-09-13 10:00:00
2024-09-14 17:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양, 의령, 창녕, 진주, 합천), 부산",폭염,주의보,변경,2024-09-14 17:00:00
2024-09-17 14:00:00,부산·울산·경상남도,"경상남도(산청, 함양, 고성), 부산",폭염,경보,변경,2024-09-17 14:00:00
2024-09-19 16:00:00,부산·울산·경상남도,"경상남도(거창, 남해 제외), 부산",폭염,경보,해제,2024-09-19 16:00:00
2024-09-20 15:30:00,부산·울산·경상남도,"경상남도(김해), 부산",호우,주의보,발표,2024-09-20 15:30:00
2024-09-21 01:00:00,부산·울산·경상남도,"부산, 울산",강풍,주의보,발표,2024-09-21 01:00:00
2024-09-21 01:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다), 남해동부안쪽먼바다",풍랑,주의보,발표,2024-09-21 03:00:00
2024-09-21 01:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다), 남해동부안쪽먼바다",풍랑,주의보,발표,2024-09-21 03:00:00
2024-09-21 18:50:00,부산·울산·경상남도,"부산(부산동부, 부산서부)",강풍,경보,변경,2024-09-21 18:50:00
2024-09-21 18:50:00,부산·울산·경상남도,"부산(부산동부, 부산서부)",강풍,경보,변경,2024-09-21 18:50:00
2024-09-21 21:30:00,부산·울산·경상남도,"부산(부산동부, 부산서부)",강풍,주의보,변경,2024-09-21 21:30:00
2024-09-21 21:30:00,부산·울산·경상남도,"부산(부산동부, 부산서부)",강풍,주의보,변경,2024-09-21 21:30:00
2024-09-21 21:30:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",호우,경보,해제,2024-09-21 21:30:00
2024-09-22 09:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,해제,2024-09-22 09:00:00
2024-09-24 00:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-09-24 01:00:00
2024-09-24 00:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-09-24 02:00:00
2024-09-28 12:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,발표,2024-09-28 13:00:00
2024-09-28 12:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,발표,2024-09-28 14:00:00
2024-09-29 08:40:00,부산·울산·경상남도,"울산앞바다(평수구역, 연안바다), 부산앞바다(동부평수구역, 서부평수구역, 연안바다)",풍랑,주의보,해제,2024-09-29 09:30:00
2024-09-29 18:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-09-29 20:00:00
2024-10-02 21:00:00,부산·울산·경상남도,"경상남도(거제), 부산",강풍,주의보,발표,2024-10-02 22:00:00
2024-10-02 21:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-10-02 22:00:00
2024-10-02 21:00:00,부산·울산·경상남도,"경상남도(거제), 부산",강풍,주의보,발표,2024-10-03 00:00:00
2024-10-02 21:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-10-03 00:00:00
2024-10-04 03:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,해제,2024-10-04 03:00:00
2024-10-04 10:50:00,부산·울산·경상남도,부산앞바다(서부평수구역),풍랑,주의보,해제,2024-10-04 10:50:00
2024-10-04 14:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다)",풍랑,주의보,해제,2024-10-04 15:00:00
2024-10-14 23:00:00,부산·울산·경상남도,"경상남도(창원, 통영, 거제), 부산",호우,주의보,발표,2024-10-14 23:00:00
2024-10-15 01:30:00,부산·울산·경상남도,부산,호우,주의보,해제,2024-10-15 01:30:00
2024-10-18 18:00:00,부산·울산·경상남도,부산,호우,주의보,발표,2024-10-18 18:00:00
2024-10-18 18:50:00,부산·울산·경상남도,"부산, 울산",강풍,주의보,발표,2024-10-18 18:50:00
2024-10-18 23:00:00,부산·울산·경상남도,"부산, 울산",강풍,주의보,해제,2024-10-18 23:00:00
2024-10-18 23:00:00,부산·울산·경상남도,부산,호우,주의보,해제,2024-10-18 23:00:00
2024-10-19 14:00:00,부산·울산·경상남도,부산,강풍,주의보,발표,2024-10-19 14:00:00
2024-10-19 14:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다), 남해동부안쪽먼바다",풍랑,주의보,발표,2024-10-19 16:00:00
2024-10-19 14:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다), 남해동부안쪽먼바다",풍랑,주의보,발표,2024-10-19 16:00:00
2024-10-20 18:00:00,부산·울산·경상남도,"경상남도(통영, 거제, 남해), 부산, 울산",강풍,주의보,해제,2024-10-20 18:00:00
2024-10-21 06:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-10-21 07:00:00
2024-10-21 06:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-10-21 08:00:00
2024-10-22 04:30:00,부산·울산·경상남도,부산,호우,주의보,발표,2024-10-22 04:30:00
2024-10-22 11:00:00,부산·울산·경상남도,"경상남도(창원, 거제), 부산",호우,주의보,해제,2024-10-22 11:00:00
2024-10-28 16:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-10-28 17:00:00
2024-10-28 16:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-10-28 18:00:00
2024-10-29 06:40:00,부산·울산·경상남도,"울산앞바다(연안바다), 부산앞바다(동부평수구역, 서부평수구역, 연안바다)",풍랑,주의보,해제,2024-10-29 06:40:00
2024-10-29 09:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-10-29 10:00:00
